1.8089 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
66.2848 	EXP 	Fixation1: autoDraw = True
66.3008 	EXP 	Fixation1: autoDraw = True
66.3173 	EXP 	Fixation1: autoDraw = True
66.3341 	EXP 	Fixation1: autoDraw = True
66.3507 	EXP 	Fixation1: autoDraw = True
66.3674 	EXP 	Fixation1: autoDraw = True
66.3840 	EXP 	Fixation1: autoDraw = True
66.4008 	EXP 	Fixation1: autoDraw = True
66.4168 	EXP 	Fixation1: autoDraw = True
66.4334 	EXP 	Fixation1: autoDraw = True
66.4501 	EXP 	Fixation1: autoDraw = True
66.4668 	EXP 	Fixation1: autoDraw = True
66.4835 	EXP 	Fixation1: autoDraw = True
66.5001 	EXP 	Fixation1: autoDraw = True
66.5169 	EXP 	Fixation1: autoDraw = True
66.5335 	EXP 	Fixation1: autoDraw = True
66.5501 	EXP 	Fixation1: autoDraw = True
66.5676 	EXP 	Fixation1: autoDraw = True
66.5838 	EXP 	Fixation1: autoDraw = True
66.6001 	EXP 	Fixation1: autoDraw = True
66.6176 	EXP 	Fixation1: autoDraw = True
66.6343 	EXP 	Fixation1: autoDraw = True
66.6511 	EXP 	Fixation1: autoDraw = True
66.6678 	EXP 	Fixation1: autoDraw = True
66.6844 	EXP 	Fixation1: autoDraw = True
66.7010 	EXP 	Fixation1: autoDraw = True
66.7178 	EXP 	Fixation1: autoDraw = True
66.7344 	EXP 	Fixation1: autoDraw = True
66.7513 	EXP 	Fixation1: autoDraw = True
66.7678 	EXP 	Fixation1: autoDraw = True
66.7845 	EXP 	Fixation1: autoDraw = True
66.8011 	EXP 	Fixation1: autoDraw = True
66.8179 	EXP 	Fixation1: autoDraw = True
66.8356 	EXP 	Fixation1: autoDraw = True
66.8513 	EXP 	Fixation1: autoDraw = True
66.8680 	EXP 	Fixation1: autoDraw = True
66.8846 	EXP 	Fixation1: autoDraw = True
66.9013 	EXP 	Fixation1: autoDraw = True
66.9179 	EXP 	Fixation1: autoDraw = True
66.9346 	EXP 	Fixation1: autoDraw = True
66.9513 	EXP 	Fixation1: autoDraw = True
66.9680 	EXP 	Fixation1: autoDraw = True
66.9848 	EXP 	Fixation1: autoDraw = True
67.0017 	EXP 	Fixation1: autoDraw = True
67.0182 	EXP 	Fixation1: autoDraw = True
67.0348 	EXP 	Fixation1: autoDraw = True
67.0514 	EXP 	Fixation1: autoDraw = True
67.0681 	EXP 	Fixation1: autoDraw = True
67.0848 	EXP 	Fixation1: autoDraw = True
67.1014 	EXP 	Fixation1: autoDraw = True
67.1174 	EXP 	Fixation1: autoDraw = True
67.1340 	EXP 	Fixation1: autoDraw = True
67.1520 	EXP 	Fixation1: autoDraw = True
67.1685 	EXP 	Fixation1: autoDraw = True
67.1844 	EXP 	Fixation1: autoDraw = True
67.2007 	EXP 	Fixation1: autoDraw = True
67.2175 	EXP 	Fixation1: autoDraw = True
67.2342 	EXP 	Fixation1: autoDraw = True
67.2508 	EXP 	Fixation1: autoDraw = True
67.2675 	EXP 	Fixation1: autoDraw = True
67.2842 	EXP 	Fixation1: autoDraw = True
67.3016 	EXP 	Fixation1: autoDraw = True
67.3184 	EXP 	Fixation1: autoDraw = True
67.3350 	EXP 	Fixation1: autoDraw = True
67.3516 	EXP 	Fixation1: autoDraw = True
67.3683 	EXP 	Fixation1: autoDraw = True
67.3851 	EXP 	Fixation1: autoDraw = True
67.4018 	EXP 	Fixation1: autoDraw = True
67.4185 	EXP 	Fixation1: autoDraw = True
67.4352 	EXP 	Fixation1: autoDraw = True
67.4518 	EXP 	Fixation1: autoDraw = True
67.4684 	EXP 	Fixation1: autoDraw = True
67.4851 	EXP 	Fixation1: autoDraw = True
67.5019 	EXP 	Fixation1: autoDraw = True
67.5185 	EXP 	Fixation1: autoDraw = True
67.5351 	EXP 	Fixation1: autoDraw = True
67.5518 	EXP 	Fixation1: autoDraw = True
67.5686 	EXP 	Fixation1: autoDraw = True
67.5852 	EXP 	Fixation1: autoDraw = True
67.6020 	EXP 	Fixation1: autoDraw = True
67.6186 	EXP 	Fixation1: autoDraw = True
67.6352 	EXP 	Fixation1: autoDraw = True
67.6519 	EXP 	Fixation1: autoDraw = True
